801B0ACC,801B0AEF,FUN_801b0acc,tricky.c
801B0AF0,801B0C33,trickyNearObjFn_801b0af0,tricky.c
801B0C34,801B0CCF,FUN_801b0c34,
801B0CD0,801B0CF7,FUN_801b0cd0,
801B0CF8,801B0E7B,FUN_801b0cf8,
801B0E7C,801B0E8F,FUN_801b0e7c,
801B0E90,801B0F0B,FUN_801b0e90,
801B0F0C,801B0FE3,FUN_801b0f0c,
801B0FE4,801B1053,FUN_801b0fe4,
801B1054,801B10AB,FUN_801b1054,
801B10AC,801B110B,FUN_801b10ac,
801B110C,801B110F,initialise,maybeTemplate.c
801B1110,801B1113,release,maybeTemplate.c
801B1114,801B1473,init,maybeTemplate.c
801B1474,801B170B,update,maybeTemplate.c
801B170C,801B170F,hitDetect,maybeTemplate.c
801B1710,801B1953,render,maybeTemplate.c
801B1954,801B19E3,free,maybeTemplate.c
801B19E4,801B19EB,func08,maybeTemplate.c
801B19EC,801B19F3,getExtraSize,
801B19F4,801B1BC3,FUN_801b19f4,
801B1BC4,801B1D4F,turnTowardTarget,
801B1D50,801B210B,FUN_801b1d50,
801B210C,801B248B,FUN_801b210c,
801B248C,801B25CF,FUN_801b248c,
801B25D0,801B281B,FUN_801b25d0,
801B281C,801B2953,FUN_801b281c,
801B2954,801B2A0F,FUN_801b2954,
801B2A10,801B2A7F,FUN_801b2a10,
801B2A80,801B2D53,FUN_801b2a80,
801B2D54,801B2EDB,objPrintStateConfigFlags,
801B2EDC,801B2FDB,FUN_801b2edc,
801B2FDC,801B322F,FUN_801b2fdc,
801B3230,801B33BF,FUN_801b3230,
801B33C0,801B34DB,FUN_801b33c0,
801B34DC,801B35FF,FUN_801b34dc,
801B3600,801B3723,FUN_801b3600,
801B3724,801B3847,FUN_801b3724,
801B3848,801B3C4B,FUN_801b3848,
801B3C4C,801B3EA3,FUN_801b3c4c,
801B3EA4,801B3F8F,FUN_801b3ea4,
801B3F90,801B4053,FUN_801b3f90,
801B4054,801B4057,initialise,balloonBaddie.c
801B4058,801B405B,release,balloonBaddie.c
801B405C,801B41AB,init,balloonBaddie.c
801B41AC,801B46D7,update,balloonBaddie.c
801B46D8,801B46DB,hitDetect,balloonBaddie.c
801B46DC,801B487B,render,balloonBaddie.c
801B487C,801B48CF,free,balloonBaddie.c
801B48D0,801B48D7,func08,balloonBaddie.c
801B48D8,801B48DF,getExtraSize,
801B48E0,801B4E5B,FUN_801b48e0,
801B4E5C,801B4E5F,initialise,swarmBaddie.c
801B4E60,801B4E63,release,swarmBaddie.c
801B4E64,801B4FD3,init,swarmBaddie.c
801B4FD4,801B5293,update,swarmBaddie.c
801B5294,801B5297,hitDetect,swarmBaddie.c
801B5298,801B534B,render,swarmBaddie.c
801B534C,801B539F,free,swarmBaddie.c
801B53A0,801B53A7,func08,swarmBaddie.c
801B53A8,801B53AF,getExtraSize,
801B53B0,801B571F,FUN_801b53b0,
801B5720,801B5723,initialise,wispBaddie.c
801B5724,801B5727,release,wispBaddie.c
801B5728,801B589B,init,wispBaddie.c
801B589C,801B5D0F,update,wispBaddie.c
801B5D10,801B5D13,hitDetect,wispBaddie.c
801B5D14,801B5DC7,render,wispBaddie.c
801B5DC8,801B5E1B,free,wispBaddie.c
801B5E1C,801B5E23,func08,wispBaddie.c
801B5E24,801B5E2B,getExtraSize,
801B5E2C,801B61A3,FUN_801b5e2c,
801B61A4,801B620B,FUN_801b61a4,
801B620C,801B620F,nop_801B620C,
801B6210,801B6293,templateFn_801b6210,
801B6294,801B63CB,FUN_801b6294,
801B63CC,801B65F3,FUN_801b63cc,
801B65F4,801B66D3,FUN_801b65f4,
801B66D4,801B69E3,FUN_801b66d4,
801B69E4,801B6B1B,sharpClawFn_801b69e4,
801B6B1C,801B6BB3,guardClawInit,
801B6BB4,801B6DAB,FUN_801b6bb4,
801B6DAC,801B6F9F,FUN_801b6dac,
801B6FA0,801B6FA3,nop_801B6FA0,
801B6FA4,801B701F,FUN_801b6fa4,
801B7020,801B7367,FUN_801b7020,
801B7368,801B74AF,robotPatrolFn_801b7368,
801B74B0,801B754F,FUN_801b74b0,
801B7550,801B75B3,FUN_801b7550,
801B75B4,801B792B,FUN_801b75b4,
801B792C,801B7D1B,FUN_801b792c,
801B7D1C,801B7DAF,mikadalonFn_801b7d1c,
801B7DB0,801B7EF7,FUN_801b7db0,
801B7EF8,801B7FA7,wbInit,
801B7FA8,801B81F7,FUN_801b7fa8,
801B81F8,801B83EB,FUN_801b81f8,
801B83EC,801B840F,FUN_801b83ec,
801B8410,801B84C3,FUN_801b8410,
801B84C4,801B852F,FUN_801b84c4,
801B8530,801B85D3,mutatedEba_chasePlayer,
801B85D4,801B86BF,FUN_801b85d4,
801B86C0,801B87D3,mutatedEbaFn_801b86c0,
801B87D4,801B87F3,initialise,snowworm.c
801B87F4,801B87F7,release,snowworm.c
801B87F8,801B891B,init,snowworm.c
801B891C,801B8B1B,update,snowworm.c
801B8B1C,801B8B67,hitDetect,snowworm.c
801B8B68,801B8D7F,render,snowworm.c
801B8D80,801B8DF7,free,snowworm.c
801B8DF8,801B8DFF,func08,snowworm.c
801B8E00,801B8E07,getExtraSize,snowworm.c
801B8E08,801B8E27,setScale,snowworm.c
801B8E28,801B8EB3,handleMsg,
801B8EB4,801B91F7,FUN_801b8eb4,
801B91F8,801B9357,updatePlayer,
801B9358,801B9513,FUN_801b9358,
801B9514,801B973B,FUN_801b9514,
801B973C,801B99B7,FUN_801b973c,
801B99B8,801B9A7F,iceBallFn_8015cb0c,
801B9A80,801B9C67,FUN_801b9a80,
801B9C68,801B9E2F,FUN_801b9c68,
801B9E30,801B9F8F,FUN_801b9e30,
801B9F90,801BA0CB,FUN_801b9f90,
801BA0CC,801BA1FB,FUN_801ba0cc,
801BA1FC,801BA407,FUN_801ba1fc,
801BA408,801BA637,FUN_801ba408,
801BA638,801BA75B,FUN_801ba638,
801BA75C,801BA7FB,FUN_801ba75c,
801BA7FC,801BA8F7,FUN_801ba7fc,
801BA8F8,801BAAFB,snowWormFn_801ba8f8,
801BAAFC,801BAC17,FUN_801baafc,
801BAC18,801BAD7B,FUN_801bac18,
801BAD7C,801BAF63,snowWormFn_801bad7c,
801BAF64,801BB11B,FUN_801baf64,
801BB11C,801BB1DB,FUN_801bb11c,
801BB1DC,801BB2A7,playerFn_8015b670,
801BB2A8,801BB30F,FUN_801bb2a8,
801BB310,801BB36B,FUN_801bb310,
801BB36C,801BB40B,playerIceSpellFn_8015b524,
801BB40C,801BB677,playerFn_8015b2a0,
801BB678,801BBA2B,playerThrowFn_8015af10,
801BBA2C,801BBB4F,FUN_801bba2c,
801BBB50,801BBB6F,initialise,babySnowWorm.c
801BBB70,801BBB73,release,babySnowWorm.c
801BBB74,801BBC97,init,babySnowWorm.c
801BBC98,801BBEB7,update,babySnowWorm.c
801BBEB8,801BBEBB,hitDetect,babySnowWorm.c
801BBEBC,801BC04F,render,babySnowWorm.c
801BC050,801BC0C3,free,babySnowWorm.c
801BC0C4,801BC0CB,func08,babySnowWorm.c
801BC0CC,801BC0D3,getExtraSize,babySnowWorm.c
801BC0D4,801BC0F3,setScale,babySnowWorm.c
801BC0F4,801BC1D3,handleMsg,
801BC1D4,801BC47F,FUN_801bc1d4,
801BC480,801BC54F,FUN_801bc480,
801BC550,801BC73B,FUN_801bc550,
801BC73C,801BC80F,FUN_801bc73c,
801BC810,801BC95B,FUN_801bc810,
801BC95C,801BCA63,FUN_801bc95c,
801BCA64,801BCB1F,FUN_801bca64,
801BCB20,801BCCE7,fn_801BCB20,
801BCCE8,801BCE17,fn_801BCCE8,
801BCE18,801BCFBF,fn_801BCE18,
801BCFC0,801BD06F,fn_801BCFC0,
801BD070,801BD193,fn_801BD070,
801BD194,801BD39B,babySnowWormFn_801bd194,
801BD39C,801BD583,babySnowWormFn_801bd39c,
801BD584,801BD60F,fn_801BD584,
801BD610,801BD643,fn_801BD610,
801BD644,801BD723,fn_801BD644,
801BD724,801BD7A3,fn_801BD724,
801BD7A4,801BD813,fn_801BD7A4,
801BD814,801BD9DB,fn_801BD814,
801BD9DC,801BDA93,FUN_801bd9dc,
801BDA94,801BDA97,initialise,chuka.c
801BDA98,801BDA9B,release,chuka.c
801BDA9C,801BDB5B,init,chuka.c
801BDB5C,801BDF2B,update,chuka.c
801BDF2C,801BDF2F,hitDetect,chuka.c
801BDF30,801BE25F,render,chuka.c
801BE260,801BE263,free,chuka.c
801BE264,801BE26B,func08,chuka.c
801BE26C,801BE273,getExtraSize,chuka.c
801BE274,801BE2E7,handleMsg,
801BE2E8,801BE3EB,FUN_801be2e8,
801BE3EC,801BE43B,FUN_801be3ec,
801BE43C,801BE43F,initialise,chukachuck.c
801BE440,801BE443,release,chukachuck.c
801BE444,801BE483,init,chukachuck.c
801BE484,801BE63F,update,chukachuck.c
801BE640,801BE643,hitDetect,chukachuck.c
801BE644,801BE69F,render,chukachuck.c
801BE6A0,801BE6BF,free,chukachuck.c
801BE6C0,801BE6C7,func08,chukachuck.c
801BE6C8,801BE6CF,getExtraSize,
801BE6D0,801BE8CF,FUN_801be6d0,
801BE8D0,801BE9D3,FUN_801be8d0,
801BE9D4,801BEA4B,FUN_801be9d4,
801BEA4C,801BEA6B,initialise,wall_crawler.c
801BEA6C,801BEA6F,release,wall_crawler.c
801BEA70,801BEB97,init,wall_crawler.c
801BEB98,801BECA3,update,wall_crawler.c
801BECA4,801BECEF,hitDetect,wall_crawler.c
801BECF0,801BEDFB,render,wall_crawler.c
801BEDFC,801BEE6F,free,wall_crawler.c
801BEE70,801BEE77,func08,wall_crawler.c
801BEE78,801BEE7F,getExtraSize,wall_crawler.c
801BEE80,801BEE9F,setScale,wall_crawler.c
801BEEA0,801BEEA3,func0B,
801BEEA4,801BF0BF,fn_801BEEA4,
801BF0C0,801BF24F,FUN_801bf0c0,
801BF250,801BF39B,FUN_801bf250,
801BF39C,801BF487,FUN_801bf39c,
801BF488,801BF50F,FUN_801bf488,
801BF510,801BF5BB,FUN_801bf510,
801BF5BC,801BF5EB,FUN_801bf5bc,
801BF5EC,801BF66B,FUN_801bf5ec,
801BF66C,801BF673,FUN_801bf66c,
801BF674,801BF693,FUN_801bf674,
801BF694,801BF757,FUN_801bf694,
801BF758,801BF7BF,FUN_801bf758,
801BF7C0,801BF893,FUN_801bf7c0,
801BF894,801BF9F7,FUN_801bf894,
801BF9F8,801BFA8B,FUN_801bf9f8,
801BFA8C,801BFAAB,initialise,dll_DB.c
801BFAAC,801BFAAF,release,dll_DB.c
801BFAB0,801BFB77,init,dll_DB.c
801BFB78,801BFCF3,update,dll_DB.c
801BFCF4,801BFD3F,hitDetect,dll_DB.c
801BFD40,801BFEBB,render,dll_DB.c
801BFEBC,801BFF13,free,dll_DB.c
801BFF14,801BFF1B,func08,dll_DB.c
801BFF1C,801BFF23,getExtraSize,
801BFF24,801BFFDF,FUN_801bff24,
801BFFE0,801C006F,FUN_801bffe0,
801C0070,801C0107,FUN_801c0070,
801C0108,801C02D7,FUN_801c0108,
801C02D8,801C03FB,FUN_801c02d8,
801C03FC,801C04FF,FUN_801c03fc,
801C0500,801C0547,FUN_801c0500,
801C0548,801C0597,ropeBaddieFn_801c0548,
801C0598,801C0603,FUN_801c0598,
801C0604,801C060B,fn_801C0604,
801C060C,801C07C3,FUN_801c060c,
801C07C4,801C08D7,FUN_801c07c4,
801C08D8,801C0BB3,objAnimFn_80161f0c,
801C0BB4,801C0C3B,FUN_801c0bb4,
801C0C3C,801C0CC3,FUN_801c0c3c,
801C0CC4,801C0D5F,FUN_801c0cc4,
801C0D60,801C0F03,FUN_801c0d60,
801C0F04,801C1003,FUN_801c0f04,
801C1004,801C10CB,FUN_801c1004,
801C10CC,801C11AF,FUN_801c10cc,
801C11B0,801C12C3,FUN_801c11b0,
801C12C4,801C1333,FUN_801c12c4,
801C1334,801C153F,FUN_801c1334,
801C1540,801C155F,FUN_801c1540,
801C1560,801C160F,FUN_801c1560,
801C1610,801C1677,FUN_801c1610,
801C1678,801C1753,FUN_801c1678,
801C1754,801C1757,initialise,dll_DA.c
801C1758,801C175B,release,dll_DA.c
801C175C,801C1777,init,dll_DA.c
801C1778,801C187B,update,dll_DA.c
801C187C,801C18BF,FUN_801c187c,
801C18C0,801C18C3,hitDetect,dll_DA.c
801C18C4,801C1937,render,dll_DA.c
801C1938,801C193B,free,dll_DA.c
801C193C,801C1943,func08,dll_DA.c
801C1944,801C194B,getExtraSize,
801C194C,801C194F,initialise,TumbleweedBush.c
801C1950,801C1953,release,TumbleweedBush.c
801C1954,801C1B4F,init,TumbleweedBush.c
801C1B50,801C1D27,update,TumbleweedBush.c
801C1D28,801C1D2B,hitDetect,TumbleweedBush.c
801C1D2C,801C1E0F,render,TumbleweedBush.c
801C1E10,801C1E13,free,TumbleweedBush.c
801C1E14,801C1E1B,func08,TumbleweedBush.c
801C1E1C,801C1E23,getExtraSize,TumbleweedBush.c
801C1E24,801C1E77,setScale,
801C1E78,801C2173,tumbleweedFn_801c2460,
801C2174,801C2177,initialise,Tumbleweed.c
801C2178,801C217B,release,Tumbleweed.c
801C217C,801C23D3,init,Tumbleweed.c
801C23D4,801C245F,update,Tumbleweed.c
801C2460,801C263F,tumbleweedFn_801c2460,
801C2640,801C2A3B,Tumbleweed1_Update,
801C2A3C,801C30DB,FUN_801c2a3c,
801C30DC,801C30DF,hitDetect,Tumbleweed.c
801C30E0,801C31B3,render,Tumbleweed.c
801C31B4,801C32EB,free,Tumbleweed.c
801C32EC,801C32F3,func08,Tumbleweed.c
801C32F4,801C32FB,getExtraSize,Tumbleweed.c
801C32FC,801C3317,setScale,Tumbleweed.c
801C3318,801C3337,func0B,Tumbleweed.c
801C3338,801C338B,modelMtxFn,Tumbleweed.c
801C338C,801C340F,render2,Tumbleweed.c
801C3410,801C343F,func0E,Tumbleweed.c
801C3440,801C345B,func0F,
801C345C,801C3937,FUN_801c345c,
801C3938,801C3B0B,FUN_801c3938,
801C3B0C,801C3B9B,FUN_801c3b0c,
801C3B9C,801C3C97,FUN_801c3b9c,
801C3C98,801C3CB7,initialise,skeetla.c
801C3CB8,801C3CBB,release,skeetla.c
801C3CBC,801C3D0B,fn_801C3CBC,
801C3D0C,801C3EA3,init,skeetla.c
801C3EA4,801C445F,update,skeetla.c
801C4460,801C4463,hitDetect,skeetla.c
801C4464,801C454F,mtxFn_80166e38,
801C4550,801C46E7,render,skeetla.c
801C46E8,801C475B,free,skeetla.c
801C475C,801C4763,func08,skeetla.c
801C4764,801C476B,getExtraSize,
801C476C,801C485F,FUN_801c476c,
801C4860,801C4A83,FUN_801c4860,
801C4A84,801C4BF7,FUN_801c4a84,
801C4BF8,801C5003,FUN_801c4bf8,
801C5004,801C57D3,FUN_801c5004,
801C57D4,801C592B,FUN_801c57d4,
801C592C,801C599B,FUN_801c592c,
801C599C,801C5AC7,fn_801C599C,
801C5AC8,801C5E77,fn_801C5AC8,
801C5E78,801C6013,fn_801C5E78,
801C6014,801C626F,fn_801C6014,
801C6270,801C630F,fn_801C6270,
801C6310,801C6317,fn_801C6310,
801C6318,801C637B,FUN_801c6318,
801C637C,801C637F,initialise,dll_DF.c
801C6380,801C6383,release,dll_DF.c
801C6384,801C63D3,init,dll_DF.c
801C63D4,801C63D7,update,dll_DF.c
801C63D8,801C63DB,hitDetect,dll_DF.c
801C63DC,801C6757,render,dll_DF.c
801C6758,801C675B,free,dll_DF.c
801C675C,801C6763,func08,dll_DF.c
801C6764,801C676B,getExtraSize,dll_DF.c
801C676C,801C687B,setScale,
801C687C,801C689B,initialise,MMP_cratercritter.c
801C689C,801C689F,release,MMP_cratercritter.c
801C68A0,801C69FB,init,MMP_cratercritter.c
801C69FC,801C6B77,update,MMP_cratercritter.c
801C6B78,801C6B7B,hitDetect,MMP_cratercritter.c
801C6B7C,801C6D0F,render,MMP_cratercritter.c
801C6D10,801C6D67,free,MMP_cratercritter.c
801C6D68,801C6D6F,func08,MMP_cratercritter.c
801C6D70,801C6D77,getExtraSize,MMP_cratercritter.c
801C6D78,801C6D97,setScale,MMP_cratercritter.c
801C6D98,801C6D9B,func0B,
801C6D9C,801C719F,FUN_801c6d9c,
801C71A0,801C73D3,FUN_801c71a0,
801C73D4,801C7623,FUN_801c73d4,
801C7624,801C782F,FUN_801c7624,
801C7830,801C7987,fireCrawlerFn_80157b58,
801C7988,801C7AA3,FUN_801c7988,
801C7AA4,801C7BBF,fn_801C7AA4,
801C7BC0,801C7C8B,fn_801C7BC0,
801C7C8C,801C7D7B,fn_801C7C8C,
801C7D7C,801C7E37,fn_801C7D7C,
801C7E38,801C7EE3,fn_801C7E38,
801C7EE4,801C805B,fn_801C7EE4,
801C805C,801C80E7,fn_801C805C,
801C80E8,801C811B,fn_801C80E8,
801C811C,801C81CF,fn_801C811C,
801C81D0,801C8237,fn_801C81D0,
801C8238,801C8293,fn_801C8238,
801C8294,801C842F,fn_801C8294,
801C8430,801C84DB,FUN_801c8430,
801C84DC,801C84DF,initialise,MMP_critterspit.c
801C84E0,801C84E3,release,MMP_critterspit.c
801C84E4,801C8553,init,MMP_critterspit.c
801C8554,801C87FB,update,MMP_critterspit.c
801C87FC,801C87FF,hitDetect,MMP_critterspit.c
801C8800,801C8803,render,MMP_critterspit.c
801C8804,801C8807,free,MMP_critterspit.c
801C8808,801C880F,func08,MMP_critterspit.c
801C8810,801C8817,getExtraSize,
801C8818,801C88D3,FUN_801c8818,
801C88D4,801C88D7,initialise,dll_E2.c
801C88D8,801C88DB,release,dll_E2.c
801C88DC,801C8917,init,dll_E2.c
801C8918,801C89FF,update,dll_E2.c
801C8A00,801C8A03,hitDetect,dll_E2.c
801C8A04,801C8A77,render,dll_E2.c
801C8A78,801C8A7B,free,dll_E2.c
801C8A7C,801C8A83,func08,dll_E2.c
801C8A84,801C8A8B,getExtraSize,
801C8A8C,801C8A8F,initialise,dll_D1.c
801C8A90,801C8A93,release,dll_D1.c
801C8A94,801C8AA3,init,dll_D1.c
801C8AA4,801C8AA7,update,dll_D1.c
801C8AA8,801C8AAB,hitDetect,dll_D1.c
801C8AAC,801C8AAF,render,dll_D1.c
801C8AB0,801C8AB3,free,dll_D1.c
801C8AB4,801C8ABB,func08,dll_D1.c
801C8ABC,801C8AC3,getExtraSize,
801C8AC4,801C8AC7,initialise,animobjD2.c
801C8AC8,801C8ACB,release,animobjD2.c
801C8ACC,801C8C23,init,animobjD2.c
801C8C24,801C8D8B,update,animobjD2.c
801C8D8C,801C8D8F,hitDetect,animobjD2.c
801C8D90,801C8DEB,render,animobjD2.c
801C8DEC,801C8E77,free,animobjD2.c
801C8E78,801C8E7F,func08,animobjD2.c
801C8E80,801C8E87,getExtraSize,
801C8E88,801C8E8B,initialise,dll_D3.c
801C8E8C,801C8E8F,release,dll_D3.c
801C8E90,801C8EBB,init,dll_D3.c
801C8EBC,801C8EBF,update,dll_D3.c
801C8EC0,801C8EC3,hitDetect,dll_D3.c
801C8EC4,801C8F1F,render,dll_D3.c
801C8F20,801C8F23,free,dll_D3.c
801C8F24,801C8F2B,func08,dll_D3.c
801C8F2C,801C8F33,getExtraSize,
801C8F34,801C8FD7,fn_801C8F34,
801C8FD8,801C90AB,initialise,weaponE6.c
801C90AC,801C9147,release,weaponE6.c
801C9148,801C93BF,init,weaponE6.c
801C93C0,801C967B,update,weaponE6.c
801C967C,801C967F,hitDetect,weaponE6.c
801C9680,801C9683,render,weaponE6.c
801C9684,801C96FB,free,weaponE6.c
801C96FC,801C9703,func08,weaponE6.c
801C9704,801C970B,getExtraSize,weaponE6.c
801C970C,801C97A3,setScale,weaponE6.c
801C97A4,801C9837,func0B,weaponE6.c
801C9838,801C988B,modelMtxFn,weaponE6.c
801C988C,801C99FF,render2,weaponE6.c
801C9A00,801C9A23,func0E,weaponE6.c
801C9A24,801C9A5F,func0F,weaponE6.c
801C9A60,801C9A7F,func10,weaponE6.c
801C9A80,801C9AAB,func11,weaponE6.c
801C9AAC,801C9ACB,func15,weaponE6.c
801C9ACC,801C9B1B,func12,weaponE6.c
801C9B1C,801C9B37,func13,weaponE6.c
801C9B38,801C9B57,func16,
801C9B58,801C9BD3,func14,weaponE6.c
801C9BD4,801C9CEB,FUN_801c9bd4,
801C9CEC,801CAD37,FUN_801c9cec,
801CAD38,801CAD57,FUN_801cad38,
801CAD58,801CAE7F,renderGroundQuakeFx,
801CAE80,801CB01B,spawnGroundQuakeFx,
801CB01C,801CB0FF,FUN_801cb01c,
801CB100,801CB103,initialise,cannon.c
801CB104,801CB107,release,cannon.c
801CB108,801CB1C3,init,cannon.c
801CB1C4,801CB85B,update,cannon.c
801CB85C,801CB85F,hitDetect,cannon.c
801CB860,801CB8BB,render,cannon.c
801CB8BC,801CB8F3,free,cannon.c
801CB8F4,801CB8FB,func08,cannon.c
801CB8FC,801CB903,getExtraSize,
801CB904,801CB907,initialise,cannonball.c
801CB908,801CB90B,release,cannonball.c
801CB90C,801CB90F,init,cannonball.c
801CB910,801CBB17,update,cannonball.c
801CBB18,801CBB1B,hitDetect,cannonball.c
801CBB1C,801CBB77,render,cannonball.c
801CBB78,801CBBAF,free,cannonball.c
801CBBB0,801CBBB7,func08,cannonball.c
801CBBB8,801CBBBF,getExtraSize,
801CBBC0,801CBBC3,initialise,projball.c
801CBBC4,801CBBC7,release,projball.c
801CBBC8,801CBC4F,init,projball.c
801CBC50,801CC16B,update,projball.c
801CC16C,801CC277,hitDetect,projball.c
801CC278,801CC2DF,render,projball.c
801CC2E0,801CC36F,free,projball.c
801CC370,801CC377,func08,projball.c
801CC378,801CC37F,getExtraSize,
801CC380,801CC6A3,FUN_801cc380,
801CC6A4,801CC6A7,initialise,grenade.c
801CC6A8,801CC6AB,release,grenade.c
801CC6AC,801CC7EB,init,grenade.c
801CC7EC,801CCE1F,update,grenade.c
801CCE20,801CCED7,hitDetect,grenade.c
801CCED8,801CCF3B,render,grenade.c
801CCF3C,801CD007,free,grenade.c
801CD008,801CD00F,func08,grenade.c
801CD010,801CD017,getExtraSize,
801CD018,801CD01B,initialise,flamethrower.c
801CD01C,801CD01F,release,flamethrower.c
801CD020,801CD1EB,init,flamethrower.c
801CD1EC,801CDA5F,update,flamethrower.c
801CDA60,801CDA63,hitDetect,flamethrower.c
801CDA64,801CDAAF,render,flamethrower.c
801CDAB0,801CDB33,free,flamethrower.c
801CDB34,801CDB3B,func08,flamethrower.c
801CDB3C,801CDB57,getExtraSize,flamethrower.c
801CDB58,801CDB6F,setScale,flamethrower.c
801CDB70,801CDB8B,func0B,flamethrower.c
801CDB8C,801CDB8F,modelMtxFn,
801CDB90,801CDB93,initialise,tesla.c
801CDB94,801CDB97,release,tesla.c
801CDB98,801CDC57,init,tesla.c
801CDC58,801CE6DF,baddieStrikeFn04,tesla.c
801CE6E0,801CE6E3,hitDetect,tesla.c
801CE6E4,801CE863,render,tesla.c
801CE864,801CE8D3,free,tesla.c
801CE8D4,801CE8DB,func08,tesla.c
801CE8DC,801CE8E3,getExtraSize,tesla.c
801CE8E4,801CE97B,FUN_801ce8e4,
801CE97C,801CE9AB,setScale,
801CE9AC,801CE9AF,initialise,dll_EC.c
801CE9B0,801CE9B3,release,dll_EC.c
801CE9B4,801CEA2F,dll_icebeam_init,dll_EC.c
801CEA30,801CEC8F,dll_icebeam_update,dll_EC.c
801CEC90,801CED03,hitDetect,dll_EC.c
801CED04,801CED6B,render,dll_EC.c
801CED6C,801CEDC7,free,dll_EC.c
801CEDC8,801CEDCF,func08,dll_EC.c
801CEDD0,801CEDD7,getExtraSize,
801CEDD8,801CF0FB,FUN_801cedd8,
801CF0FC,801CF107,initialise,TrickyCurve.c
801CF108,801CF10B,release,TrickyCurve.c
801CF10C,801CF2FF,init,TrickyCurve.c
801CF300,801CF303,update,TrickyCurve.c
801CF304,801CF307,hitDetect,TrickyCurve.c
801CF308,801D0DB7,render,TrickyCurve.c
801D0DB8,801D0EB7,FUN_801d0db8,
801D0EB8,801D0EBB,free,TrickyCurve.c
801D0EBC,801D0EC3,func08,TrickyCurve.c
801D0EC4,801D0ECB,getExtraSize,TrickyCurve.c
801D0ECC,801D0F7F,setScale,TrickyCurve.c
801D0F80,801D0F87,func0B,
801D0F88,801D0F8B,initialise,sfxplayer.c
801D0F8C,801D0F8F,release,sfxplayer.c
801D0F90,801D1073,init,sfxplayer.c
801D1074,801D12D3,update,sfxplayer.c
801D12D4,801D12D7,hitDetect,sfxplayer.c
801D12D8,801D13B3,render,sfxplayer.c
801D13B4,801D13B7,free,sfxplayer.c
801D13B8,801D13BF,func08,sfxplayer.c
801D13C0,801D13C7,getExtraSize,
801D13C8,801D13CB,initialise,crate.c
801D13CC,801D13CF,release,crate.c
801D13D0,801D14CB,init,crate.c
801D14CC,801D189B,update,crate.c
801D189C,801D189F,hitDetect,crate.c
801D18A0,801D194F,render,crate.c
801D1950,801D19BB,free,crate.c
801D19BC,801D19C3,func08,crate.c
801D19C4,801D19CB,getExtraSize,
801D19CC,801D19CF,initialise,crate2.c
801D19D0,801D19D3,release,crate2.c
801D19D4,801D1B23,init,crate2.c
801D1B24,801D1CC7,update,crate2.c
801D1CC8,801D1CCB,hitDetect,crate2.c
801D1CCC,801D1D6B,render,crate2.c
801D1D6C,801D1D97,free,crate2.c
801D1D98,801D1D9F,func08,crate2.c
801D1DA0,801D1DA7,getExtraSize,
801D1DA8,801D1DAB,initialise,dll_F0.c
801D1DAC,801D1DAF,release,dll_F0.c
801D1DB0,801D1F1B,init,dll_F0.c
801D1F1C,801D1F1F,update,dll_F0.c
801D1F20,801D1F23,hitDetect,dll_F0.c
801D1F24,801D1F7F,render,dll_F0.c
801D1F80,801D1F83,free,dll_F0.c
801D1F84,801D1F8B,func08,dll_F0.c
801D1F8C,801D1F93,getExtraSize,dll_F0.c
801D1F94,801D20AB,setScale,
801D20AC,801D20AF,initialise,dll_101.c
801D20B0,801D20B3,release,dll_101.c
801D20B4,801D20FF,init,dll_101.c
801D2100,801D226B,update,dll_101.c
801D226C,801D226F,hitDetect,dll_101.c
801D2270,801D22FF,render,dll_101.c
801D2300,801D2337,free,dll_101.c
801D2338,801D233F,func08,dll_101.c
801D2340,801D2347,getExtraSize,dll_101.c
801D2348,801D246B,setScale,
801D246C,801D2523,FUN_801d246c,
801D2524,801D25A7,FUN_801d2524,
801D25A8,801D260B,init,dll_F2.c
801D260C,801D26A7,update,dll_F2.c
801D26A8,801D26AB,free,dll_F2.c
801D26AC,801D26B3,getExtraSize,
801D26B4,801D26F3,init,dll_F3.c
801D26F4,801D280B,render,dll_F3.c
801D280C,801D2837,free,dll_F3.c
801D2838,801D283F,getExtraSize,
801D2840,801D2843,initialise,dll_F1.c
801D2844,801D2847,release,dll_F1.c
801D2848,801D2887,init,dll_F1.c
801D2888,801D288B,update,dll_F1.c
801D288C,801D288F,hitDetect,dll_F1.c
801D2890,801D2957,render,dll_F1.c
801D2958,801D295B,free,dll_F1.c
801D295C,801D2963,func08,dll_F1.c
801D2964,801D296B,getExtraSize,
801D296C,801D296F,initialise,dll_F4.c
801D2970,801D2973,release,dll_F4.c
801D2974,801D2977,init,dll_F4.c
801D2978,801D297B,update,dll_F4.c
801D297C,801D297F,hitDetect,dll_F4.c
801D2980,801D2983,render,dll_F4.c
801D2984,801D2987,free,dll_F4.c
801D2988,801D298F,func08,dll_F4.c
801D2990,801D2997,getExtraSize,
801D2998,801D299B,initialise,collectable.c
801D299C,801D299F,release,collectable.c
801D29A0,801D2C87,func03,collectable.c
801D2C88,801D312F,func04,collectable.c
801D3130,801D3133,func05,collectable.c
801D3134,801D31FB,func06,collectable.c
801D31FC,801D3237,func07,collectable.c
801D3238,801D323F,func08,collectable.c
801D3240,801D3247,func09,collectable.c
801D3248,801D32DF,fn_801D3248,
